type,sourceName,value,unit,startDate,endDate,duration,minimum,CardioFitnessMedicationsUse,time,maximum,durationUnit,sum,average,workoutActivityType
DistanceWalkingRunning,iPhone 4s,0.00698,km,2022-10-07 22:30:00,10/7/22 22:31,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0080835,km,2022-10-07 23:10:00,10/7/22 23:12,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0294,km,2022-10-07 23:20:00,10/7/22 23:29,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.01148,km,2022-10-07 23:30:00,10/7/22 23:36,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.02883,km,2022-10-07 23:50:00,10/8/22 0:02,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.011288,km,2022-10-08 00:10:00,10/8/22 0:19,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.029566,km,2022-10-08 00:20:00,10/8/22 0:27,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.011288,km,2022-10-08 00:30:00,10/8/22 0:35,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.01248,km,2022-10-08 00:40:00,10/8/22 0:41,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0198335,km,2022-10-08 00:50:00,10/8/22 0:57,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.074857,km,2022-10-08 01:00:00,10/8/22 1:12,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0335105,km,2022-10-08 01:10:00,10/8/22 1:19,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.138328,km,2022-10-08 01:30:00,10/8/22 1:45,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0975887,km,2022-10-08 01:40:00,10/8/22 1:55,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.063837,km,2022-10-08 01:50:00,10/8/22 2:02,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.009126,km,2022-10-08 02:30:00,10/8/22 2:33,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.008466,km,2022-10-08 02:40:00,10/8/22 2:48,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.002822,km,2022-10-08 03:10:00,10/8/22 3:14,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.005644,km,2022-10-08 03:40:00,10/8/22 3:42,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.007055,km,2022-10-08 03:50:00,10/8/22 3:56,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.01411,km,2022-10-08 04:00:00,10/8/22 4:14,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.00904,km,2022-10-08 04:30:00,10/8/22 4:32,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.00552,km,2022-10-08 05:10:00,10/8/22 5:12,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.004233,km,2022-10-08 07:20:00,10/8/22 7:28,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.008466,km,2022-10-08 07:50:00,10/8/22 7:55,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.030951,km,2022-10-08 08:10:00,10/8/22 8:26,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0318895,km,2022-10-08 08:40:00,10/8/22 8:45,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0356825,km,2022-10-08 09:20:00,10/8/22 9:28,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.04369,km,2022-10-08 10:00:00,10/8/22 10:05,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.01458,km,2022-10-08 11:10:00,10/8/22 11:16,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.113779,km,2022-10-08 20:50:00,10/8/22 21:00,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.133709,km,2022-10-08 21:00:00,10/8/22 21:04,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.02151,km,2022-10-08 21:10:00,10/8/22 21:17,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.007055,km,2022-10-08 22:10:00,10/8/22 22:13,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.009877,km,2022-10-08 22:20:00,10/8/22 22:25,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.011288,km,2022-10-08 23:00:00,10/8/22 23:00,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.013882,km,2022-10-08 23:20:00,10/8/22 23:30,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0232815,km,2022-10-08 23:40:00,10/8/22 23:45,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.0222745,km,2022-10-08 23:50:00,10/9/22 0:00,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.005331,km,2022-10-09 02:50:00,10/9/22 3:00,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.011288,km,2022-10-09 03:00:00,10/9/22 3:08,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.00582,km,2022-10-09 03:20:00,10/9/22 3:21,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.01267,km,2022-10-09 06:10:00,10/9/22 6:11,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.005644,km,2022-10-09 07:30:00,10/9/22 7:35,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.39333,km,2022-10-09 07:50:00,10/9/22 8:04,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.62147,km,2022-10-09 08:00:00,10/9/22 8:14,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.68826,km,2022-10-09 08:10:00,10/9/22 8:24,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.869104,km,2022-10-09 08:20:00,10/9/22 8:36,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.80132,km,2022-10-09 08:30:00,10/9/22 8:45,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.80675,km,2022-10-09 08:40:00,10/9/22 8:54,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.92092,km,2022-10-09 08:50:00,10/9/22 9:04,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.67594,km,2022-10-09 09:00:00,10/9/22 9:14,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.71606,km,2022-10-09 09:10:00,10/9/22 9:24,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.33293,km,2022-10-09 09:20:00,10/9/22 9:33,,,,,,,,,
DistanceWalkingRunning,Casio G-Shock,0.08649,km,2022-10-09 09:30:00,10/9/22 9:40,,,,,,,,,
DistanceWalkingRunning,iPhone 4s,0.00656,km,2022-10-09 09:40:00,10/9/22 9:46,,,,,,,,,
