_id,app,data,end,id,start
c6c92451-cdb1-4fe7-acf8-3c99b5375ef1,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.619040203094482, 'inMetersPerSecond': 0.7275111675262451, 'inMilesPerHour': 1.6273948315984625}, 'time': '2025-01-21T03:21:14.191Z'}]}",2025-01-21T03:21:14.192Z,c6c92451-cdb1-4fe7-acf8-3c99b5375ef1,2025-01-21T03:21:14.191Z
3c7e152b-d6f2-4343-8394-102accaba316,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.3473498582839962, 'inMetersPerSecond': 0.9298194050788879, 'inMilesPerHour': 2.079945108321311}, 'time': '2025-01-21T03:55:19.726Z'}]}",2025-01-21T03:55:19.727Z,3c7e152b-d6f2-4343-8394-102accaba316,2025-01-21T03:55:19.726Z
332e76aa-756b-4be7-bc83-594d38586231,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.7622293949127195, 'inMetersPerSecond': 0.767285943031311, 'inMilesPerHour': 1.7163683992552068}, 'time': '2025-01-21T03:56:16.259Z'}]}",2025-01-21T03:56:16.260Z,332e76aa-756b-4be7-bc83-594d38586231,2025-01-21T03:56:16.259Z
e5a5c37f-40a7-4fec-b347-38422992c613,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 3.505363941192627, 'inMetersPerSecond': 0.9737122058868408, 'inMilesPerHour': 2.178130428860279}, 'time': '2025-01-21T04:48:00.800Z'}]}",2025-01-21T04:48:00.801Z,e5a5c37f-40a7-4fec-b347-38422992c613,2025-01-21T04:48:00.800Z
12b3fb16-37ff-4680-8e4e-fa0274b61828,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.5321183919906614, 'inMetersPerSecond': 0.703366219997406, 'inMilesPerHour': 1.573384165409986}, 'time': '2025-01-21T04:48:41.330Z'}]}",2025-01-21T04:48:41.331Z,12b3fb16-37ff-4680-8e4e-fa0274b61828,2025-01-21T04:48:41.330Z
d415ed90-0ba4-448e-a64b-f150ac1632cb,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 4.563178253173828, 'inMetersPerSecond': 1.2675495147705078, 'inMilesPerHour': 2.835425243225902}, 'time': '2025-01-21T04:49:12.888Z'}]}",2025-01-21T04:49:12.889Z,d415ed90-0ba4-448e-a64b-f150ac1632cb,2025-01-21T04:49:12.888Z
624d2965-de22-43fd-a2f8-02f6f5cda2e2,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 1.8753709316253662, 'inMetersPerSecond': 0.5209363698959351, 'inMilesPerHour': 1.165300539430862}, 'time': '2025-01-21T04:50:09.844Z'}]}",2025-01-21T04:50:09.845Z,624d2965-de22-43fd-a2f8-02f6f5cda2e2,2025-01-21T04:50:09.844Z
bf3e695c-2acd-43bf-b992-d65de56f3968,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 4.345157146453857, 'inMetersPerSecond': 1.2069880962371826, 'inMilesPerHour': 2.699953316587952}, 'time': '2025-01-21T04:51:04.110Z'}]}",2025-01-21T04:51:04.111Z,bf3e695c-2acd-43bf-b992-d65de56f3968,2025-01-21T04:51:04.110Z
391ed88d-1d51-4b88-b29a-c4ec44c9c0ad,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 2.3877975225448607, 'inMetersPerSecond': 0.6632770895957947, 'inMilesPerHour': 1.4837074064391274}, 'time': '2025-01-21T04:51:22.828Z'}]}",2025-01-21T04:51:22.829Z,391ed88d-1d51-4b88-b29a-c4ec44c9c0ad,2025-01-21T04:51:22.828Z
9a358126-9a57-446c-85fd-ef97cd45f190,com.google.android.apps.fitness,"{'samples': [{'speed': {'inKilometersPerHour': 0.9195818424224853, 'inMetersPerSecond': 0.2554394006729126, 'inMilesPerHour': 0.571401208664897}, 'time': '2025-01-21T04:52:16.330Z'}]}",2025-01-21T04:52:16.331Z,9a358126-9a57-446c-85fd-ef97cd45f190,2025-01-21T04:52:16.330Z
